,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
3850,Toyota,EtiosV,235799,2011,Mumbai,Petrol,66443,Manual,1,5245
3851,Maruti,Alto 800LXI,270799,2014,Mumbai,Petrol,50414,Manual,2,6024
3852,Honda,Brio1.2 VX MT I VTEC,336599,2013,Mumbai,Petrol,31280,Manual,1,7487
3853,Maruti,RitzZXI,262699,2010,Mumbai,Petrol,54654,Manual,2,5844
3854,Maruti,DzireVXI,649199,2018,Mumbai,Petrol,8604,Manual,1,14441
3855,Hyundai,Grand i10ASTA AT 1.2 KAPPA VTVT,433799,2015,Mumbai,Petrol,27404,Manual,3,9650
3856,Honda,Amaze1.2 SMT I VTEC,423599,2014,Mumbai,Petrol,35265,Manual,1,9423
3857,Maruti,Swift DzireVXI 1.2 BS IV,423199,2013,Mumbai,Petrol,60100,Manual,1,9414
3858,Volkswagen,AmeoHIGHLINE 1.2,562699,2017,Mumbai,Petrol,14927,Manual,1,12517
3859,Maruti,Swift DzireVXI 1.2 BS IV,446099,2013,Mumbai,Petrol,41941,Manual,1,9923
3860,Honda,Amaze1.2 SMT I VTEC,493999,2015,Mumbai,Petrol,27398,Manual,1,10989
3861,Maruti,CelerioZDI,346399,2016,Mumbai,Diesel,57924,Manual,1,7705
3862,Maruti,,353999,2018,Mumbai,Petrol,15019,,1,7875
3863,Volkswagen,PoloHIGHLINE1.2L DIESEL,258199,2010,Mumbai,Diesel,65813,Manual,1,5743
3864,Honda,Brio1.2 S MT I VTEC,298699,2013,Mumbai,Petrol,52024,Manual,2,6644
3865,Maruti,Alto 800LXI,271699,2016,Mumbai,Petrol,44351,Manual,1,6044
3866,Hyundai,i10MAGNA 1.2,224899,2010,Mumbai,Petrol,60563,Manual,2,5003
3867,Maruti,Swift DzireVXI 1.2 BS IV,580699,2016,Mumbai,Petrol,39389,Manual,1,12917
3868,Nissan,MicraXL CVT (PETROL),619599,2018,Mumbai,Petrol,21125,Automatic,1,13783
3869,Maruti,Alto 800LXI CNG,271499,2014,Mumbai,Petrol + CNG,57926,Manual,1,6039
3870,Maruti,AltoLXI,155599,2009,Mumbai,Petrol,24653,Manual,1,3461
3871,Maruti,Wagon R 1.0VXI,350499,2014,Mumbai,Petrol,59831,Manual,2,7797
3872,Hyundai,Elite i20SPORTZ 1.2,588399,2017,Mumbai,Petrol,40459,Manual,1,13089
3873,Volkswagen,PoloHIGHLINE1.2L PETROL,485899,2015,Mumbai,Petrol,50775,Manual,1,10809
3874,Maruti,Wagon R 1.0VXI AMT,389599,2018,Mumbai,Petrol,66707,Automatic,1,8666
3875,Volkswagen,PoloHIGHLINE1.2L PETROL,445499,2014,Mumbai,Petrol,54154,Manual,1,9910
3876,Volkswagen,,539199,2018,Mumbai,Petrol,21476,,1,11994
3877,Datsun,,319099,2018,Mumbai,Petrol,29933,,1,7098
3878,Maruti,SwiftVDI,377599,2011,Mumbai,Diesel,68471,Manual,1,8399
3879,Hyundai,Elite i201.2 MAGNA PLUS VTVT,667899,2019,Mumbai,Petrol,6612,Manual,1,14857
3880,Maruti,SwiftVDI,355299,2013,Mumbai,Diesel,60422,Manual,2,7903
3881,Maruti,Alto 800LXI,239799,2014,Mumbai,Petrol,20656,Manual,1,5334
3882,Volkswagen,VentoCOMFORTLINE DIESEL,255499,2012,Mumbai,Diesel,71567,Manual,2,5683
3883,Maruti,AltoLXI,179899,2012,Mumbai,Petrol,70555,Manual,1,4002
3884,Maruti,Alto 800LXI,263599,2015,Mumbai,Petrol,7478,Manual,2,5864
3885,Hyundai,Grand i10SPORTZ (O) 1.2 AT VTVT,535699,2017,Mumbai,Petrol,31484,Manual,1,11916
3886,Hyundai,Grand i10SPORTZ (O) 1.2 AT VTVT,548299,2017,Mumbai,Petrol,33248,Manual,1,12197
3887,Maruti,Wagon R 1.0VXI,406699,2017,Mumbai,Petrol,17971,Manual,1,9047
3888,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,459499,2016,Mumbai,Petrol,43753,Manual,1,10221
3889,Maruti,Swift DzireVXI 1.2 BS IV,434399,2015,Mumbai,Petrol,57742,Manual,2,9663
3890,Ford,Ecosport1.5 TITANIUM TI VCT AT,674199,2016,Mumbai,Petrol,39012,Automatic,2,14997
3891,Maruti,SwiftZDI,509899,2014,Mumbai,Diesel,63462,Manual,1,11342
3892,Maruti,Wagon R 1.0VXI,384699,2015,Mumbai,Petrol,68550,Manual,1,8557
3893,Maruti,Wagon R 1.0LXI,309499,2015,Mumbai,Petrol,42052,Manual,1,6885
3894,Hyundai,Elite i20ASTA 1.4 CRDI,574899,2015,Mumbai,Diesel,37423,Manual,1,12788
3895,Maruti,BalenoZETA 1.2 K12,659499,2018,Mumbai,Petrol,23117,Manual,1,14670
3896,Hyundai,EonERA PLUS,266899,2012,Mumbai,Petrol,68845,Manual,1,5937
3897,Hyundai,EonMAGNA PLUS,324699,2016,Mumbai,Petrol,59113,Manual,1,7223
3898,Hyundai,i20ASTA 1.2,289899,2010,Mumbai,Petrol,78845,Manual,2,6449
3899,Hyundai,Santro XingGLS,186499,2008,Mumbai,Petrol,36002,Manual,1,4149
3900,Volkswagen,PoloHIGHLINE1.2L PETROL,457199,2014,Mumbai,Petrol,57175,Manual,1,10170
3901,Hyundai,Elite i20ASTA 1.2,611899,2017,Mumbai,Petrol,19113,Manual,1,13611
3902,Volkswagen,PoloHIGHLINE1.2L PETROL,439699,2014,Mumbai,Petrol,54973,Manual,1,9781
3903,Maruti,SwiftVXI,467599,2014,Mumbai,Petrol,54662,Manual,2,10401
3904,Hyundai,Santro XingGLS,186999,2009,Mumbai,Petrol,47439,Manual,1,4160
3905,Honda,Jazz1.2 V MT,464799,2016,Mumbai,Petrol,49159,Manual,1,10339
3906,Honda,Amaze1.5 SX MT I DTEC,382699,2014,Mumbai,Diesel,54831,Manual,1,8513
3907,Honda,Civic1.8V MT,257699,2009,Mumbai,Petrol,61552,Manual,1,5732
3908,Maruti,SwiftZDI,528899,2014,Mumbai,Diesel,27388,Manual,1,11765
3909,Maruti,BalenoDELTA 1.2 K12,626299,2018,Mumbai,Petrol,4475,Manual,1,13932
3910,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,467599,2016,Mumbai,Petrol,5844,Manual,1,10401
3911,Maruti,Swift DzireVXI,271399,2010,Mumbai,Petrol,91192,Manual,3,6037
3912,Honda,BR-V1.5 i-VTEC VX,654499,2016,Mumbai,Petrol,50299,Manual,1,14559
3913,Maruti,SwiftZDI,574499,2016,Mumbai,Diesel,42484,Manual,1,12779
3914,Hyundai,Elite i201.2 SPORTS PLUS VTVT,717399,2019,Mumbai,Petrol,6803,Manual,1,15958
3915,Maruti,BalenoDELTA 1.2 K12,523699,2016,Mumbai,Petrol,45907,Manual,1,11649
3916,Maruti,BalenoALPHA 1.2 K12,646999,2017,Mumbai,Petrol,35369,Manual,1,14392
3917,Honda,JazzVX  1.2,521699,2016,Mumbai,Petrol,46051,Manual,2,11605
3918,Volkswagen,PoloGT TSI 1.2 PETROL AT,661599,2017,Mumbai,Petrol,71115,Automatic,1,14717
3919,Maruti,RitzVDI,226999,2010,Mumbai,Diesel,82265,Manual,1,5049
3920,Hyundai,i10MAGNA 1.2,188599,2009,Mumbai,Petrol,60172,Manual,3,4195
3921,Hyundai,Grand i10ASTA AT 1.2 KAPPA VTVT,424699,2015,Mumbai,Petrol,71225,Manual,1,9447
3922,Maruti,CiazZETA 1.4 VVT,671999,2018,Mumbai,Petrol,30737,Manual,2,14948
3923,Toyota,EtiosV,268099,2011,Mumbai,Petrol,90883,Manual,1,5964
3924,Jeep,Compass2.0 SPORT,1640199,2018,Mumbai,Diesel,13960,Manual,1,36485
3925,Maruti,Wagon RLXI MINOR,187999,2009,Mumbai,Petrol,63745,Manual,2,4182
3926,Jeep,Compass2.0 LONGITUDE,1267599,2017,Mumbai,Diesel,39917,Manual,1,28197
3927,Maruti,Swift DzireVXI OPT,520999,2016,Mumbai,Petrol,44504,Manual,1,11589
3928,Maruti,Wagon R 1.0VXI,350599,2016,Mumbai,Petrol,59272,Manual,2,7799
3929,Maruti,DzireVDI,771899,2018,Mumbai,Diesel,20805,Manual,1,17170
3930,Maruti,Alto K10VXI,292099,2015,Mumbai,Petrol,53317,Manual,1,6498
3931,Maruti,BalenoDELTA 1.2 K12,609499,2019,Mumbai,Petrol,19285,Manual,2,13558
3932,Maruti,BalenoALPHA 1.2 K12,752499,2019,Mumbai,Petrol,4921,Manual,1,16739
3933,Maruti,SwiftVDI,371799,2011,Mumbai,Diesel,80805,Manual,2,8270
3934,Hyundai,,1138099,2019,Mumbai,Petrol,5450,,1,25316
3935,Hyundai,New Elantra1.6 SX AT O,1108199,2017,Mumbai,Diesel,68830,Automatic,1,24651
3936,Maruti,ErtigaVDI SHVS,710399,2016,Mumbai,Diesel,43399,Manual,1,15802
3937,Maruti,BalenoALPHA DDIS 190,774499,2018,Mumbai,Diesel,21859,Manual,1,17228
3938,Hyundai,Creta1.6 E + VTVT,784099,2017,Mumbai,Petrol,26547,Manual,2,17442
3939,Maruti,Eeco7 STR,213199,2010,Mumbai,Petrol,49362,Manual,1,4742
3940,Volkswagen,PoloGT TSI 1.2 PETROL AT,757599,2017,Mumbai,Petrol,26305,Automatic,1,16852
3941,Hyundai,i20SPORTZ 1.2 O,318399,2011,Mumbai,Petrol,93869,Manual,2,7083
3942,Jeep,,1756699,2017,Mumbai,Diesel,9721,,1,39077
3943,Maruti,Alto 800LXI,296099,2015,Mumbai,Petrol,57290,Manual,1,6587
3944,Hyundai,,474899,2018,Mumbai,Petrol,10105,,1,10564
3945,Tata,NEXONXZ 1.2,940499,2020,Mumbai,Petrol,10705,Manual,1,20921
3946,Maruti,Alto 800LXI,278299,2015,Mumbai,Petrol,54832,Manual,2,6191
3947,Hyundai,Grand i10ASTA 1.2 VTVT,460499,2017,Mumbai,Petrol,88747,Manual,1,10244
3948,Mahindra,XUV 3OOW8(O),1032799,2019,Mumbai,Diesel,17468,Manual,1,22974
3949,Maruti,DzireVDI,716499,2017,Mumbai,Diesel,29736,Manual,1,15938
3950,Mahindra,XUV500W8 FWD,767699,2014,Mumbai,Diesel,84226,Manual,1,17077
3951,Maruti,Vitara BrezzaVDI OPT,816500,2018,Mumbai,Diesel,57487,Manual,1,18163
3952,Honda,CityS AT,239899,2009,Mumbai,Petrol,96796,Automatic,3,5336
3953,Maruti,BalenoZETA 1.2 K12,647999,2018,Mumbai,Petrol,33958,Manual,1,14414
3954,Jeep,Compass2.0 LIMITED,1544499,2017,Mumbai,Diesel,25491,Manual,2,34357
3955,Skoda,,702399,2017,Mumbai,Petrol,41413,,1,15624
3956,KIA,SELTOSHTK 1.5 PETROL,1172999,2019,Mumbai,Petrol,12872,Manual,1,26093
3957,Hyundai,NEW SANTROSPORTZ 1.1,459099,2018,Mumbai,Petrol,35316,Manual,1,10212
3958,Toyota,Fortuner2.8 4x2 MT,2717599,2017,Mumbai,Diesel,45112,Manual,1,60451
3959,Honda,Jazz1.2 SV MT,518099,2017,Mumbai,Petrol,43596,Manual,2,11525
3960,Volkswagen,VentoHIGHLINE PETROL,386399,2012,Mumbai,Petrol,56526,Manual,2,8595
3961,Maruti,ErtigaZDI PLUS SHVS,893999,2017,Mumbai,Diesel,15427,Manual,1,19887
3962,Maruti,ErtigaZDI PLUS SHVS,893999,2017,Mumbai,Diesel,15427,Manual,1,19887
3963,Maruti,Vitara BrezzaZDI PLUS,886399,2018,Mumbai,Diesel,16351,Manual,1,19717
3964,KIA,SELTOSHTX+ MT 1.5 DIESEL,1523399,2019,Mumbai,Diesel,28850,Manual,1,33887
3965,Hyundai,,961799,2019,Mumbai,Petrol,6388,,1,21395
3966,Maruti,SwiftZDI,587799,2015,Mumbai,Diesel,64086,Manual,1,13075
3967,Hyundai,Grand i10ASTA AT 1.2 KAPPA VTVT,525899,2016,Mumbai,Petrol,29440,Manual,1,11698
3968,Maruti,Vitara BrezzaVDI,958699,2019,Mumbai,Diesel,5899,Manual,1,21326
3969,Maruti,Wagon R 1.0LXI,305699,2015,Mumbai,Petrol,102809,Manual,1,6800
3970,Honda,CivicZX CVT PETROL,1751999,2019,Mumbai,Petrol,19570,Automatic,1,38972
3971,Maruti,Swift DzireVXI 1.2 BS IV,502999,2016,Mumbai,Petrol,54503,Manual,1,11189
3972,Datsun,GoT,186599,2015,Mumbai,Petrol,82494,Manual,1,4151
3973,Hyundai,Creta1.6 CRDI SX PLUS AUTO,1190899,2017,Mumbai,Diesel,52753,Automatic,1,26491
3974,Maruti,Vitara BrezzaVDI OPT,795799,2017,Mumbai,Diesel,38464,Manual,1,17702
3975,BMW,X1SDRIVE 20D,787899,2011,Mumbai,Diesel,72092,Automatic,2,17526
3976,Maruti,S CrossZETA 1.3,755099,2017,Mumbai,Diesel,36525,Manual,1,16797
3977,Skoda,Rapid1.6 TDI MT AMBITION PLUS,392699,2014,Mumbai,Diesel,93514,Manual,2,8735
3978,Hyundai,Creta1.6 SX PLUS DIESEL,966199,2016,Mumbai,Diesel,28787,Manual,1,21493
3979,Maruti,ErtigaZDI PLUS SHVS,905599,2017,Mumbai,Diesel,51927,Manual,1,20145
3980,Maruti,SwiftVXI,351199,2013,Mumbai,Petrol,78705,Manual,1,7812
3981,Volkswagen,PoloHIGHLINE1.2L PETROL,454799,2014,Mumbai,Petrol,67087,Manual,1,10117
3982,Maruti,SwiftVXI,464799,2015,Mumbai,Petrol,80352,Manual,2,10339
3983,Honda,WR-V1.2 i-VTEC VX MT,785499,2018,Mumbai,Petrol,29416,Manual,1,17473
3984,Hyundai,,672799,2018,Mumbai,Petrol,32813,,1,14966
3985,Maruti,ErtigaZDI PLUS,1218499,2019,Mumbai,Diesel,20544,Manual,1,27105
3986,BMW,3 Series320 D PERFORMANCE EDITION,661799,2011,Mumbai,Diesel,90696,Automatic,2,14721
3987,Volkswagen,AmeoHIGHLINE 1.2,526299,2016,Mumbai,Petrol,32750,Manual,2,11707
3988,Maruti,S CrossALPHA SHVS,897099,2018,Mumbai,Diesel,40057,Manual,1,19955
3989,Maruti,SwiftVXI 1.3,175699,2008,Mumbai,Petrol,88674,Manual,1,3908
3990,Toyota,,276899,2010,Mumbai,Petrol,85763,,3,6159
3991,Mahindra,XUV500W8 FWD,832599,2015,Mumbai,Diesel,93753,Manual,1,18521
3992,Maruti,S CrossALPHA SHVS,944299,2018,Mumbai,Diesel,40423,Manual,1,21005
3993,Maruti,Swift DzireZDI,496399,2012,Mumbai,Diesel,110866,Manual,1,11042
3994,Maruti,Vitara BrezzaLDI,609199,2016,Mumbai,Diesel,64886,Manual,1,13551
3995,Hyundai,,1099999,2019,Mumbai,Petrol,8459,,1,24469
3996,Hyundai,Elite i20ASTA 1.4 CRDI,519599,2014,Mumbai,Diesel,95243,Manual,1,11558
3997,Maruti,SwiftVXI,309699,2012,Mumbai,Petrol,100481,Manual,2,6889
3998,Maruti,Zen EstiloLXI,118699,2007,Mumbai,Petrol,75395,Manual,3,2640
3999,Maruti,S CrossZETA 1.3,693799,2016,Mumbai,Diesel,68665,Manual,1,15433
4000,Tata,HexaVaricor 400 XTA,1157999,2017,Mumbai,Diesel,72842,Automatic,1,25759
4001,Honda,Brio1.2 VX AT I VTEC,457499,2014,Mumbai,Petrol,75162,Automatic,1,10177
4002,Hyundai,Elite i201.4 CRDI ASTA (O),690799,2017,Mumbai,Diesel,60653,Manual,1,15366
4003,Maruti,BalenoDELTA 1.2 K12,519499,2017,Mumbai,Petrol,56095,Manual,1,11556
4004,Maruti,Vitara BrezzaVDI AMT,872099,2019,Mumbai,Diesel,17690,Manual,1,19399
4005,Maruti,ErtigaZDI PLUS SHVS,1144599,2019,Mumbai,Diesel,23140,Manual,1,25461
4006,Tata,HexaVaricor 400 XTA,1288099,2017,Mumbai,Diesel,22399,Automatic,1,28653
4007,Honda,WR-V1.2 i-VTEC VX MT,766699,2017,Mumbai,Petrol,69470,Manual,1,17055
4008,Maruti,ErtigaVDI SHVS,1061999,2019,Mumbai,Diesel,43052,Manual,1,23624
4009,Tata,HexaVaricor 400 XTA,1270799,2018,Mumbai,Diesel,62957,Automatic,1,28268
4010,Volkswagen,PoloHIGHLINE1.2L PETROL,301299,2011,Mumbai,Petrol,100982,Manual,1,6702
4011,Jeep,Compass2.0 LONGITUDE,1254099,2017,Mumbai,Diesel,28310,Manual,1,27897
4012,Volkswagen,VentoTRENDLINE DIESEL,340999,2010,Mumbai,Diesel,62983,Manual,1,7585
4013,Volkswagen,PoloHIGHLINE1.2L PETROL,500899,2016,Mumbai,Petrol,50835,Manual,2,11142
4014,Hyundai,Creta1.6 CRDI SX PLUS AUTO,1149899,2017,Mumbai,Diesel,57035,Automatic,2,25579
4015,Maruti,SwiftVXI,565199,2018,Mumbai,Petrol,56677,Manual,1,12573
4016,Mahindra,XyloH4 ABS BS IV,620199,2018,Mumbai,Diesel,49616,Manual,1,13796
4017,Volkswagen,VentoHIGHLINE PETROL,468699,2015,Mumbai,Petrol,73613,Manual,1,10426
4018,Honda,Amaze1.2 EXMT I VTEC,373099,2014,Mumbai,Petrol,75156,Manual,1,8299
4019,Toyota,EtiosG,222099,2011,Mumbai,Petrol,125694,Manual,1,4940
4020,Maruti,Vitara BrezzaVDI,698632,2017,Mumbai,Diesel,69302,Manual,2,15541
4021,Tata,NEXONXZ+ 1.5,819599,2018,Mumbai,Diesel,62764,Manual,1,18232
4022,Hyundai,Creta1.6 CRDI SX PLUS AUTO,1253399,2017,Mumbai,Diesel,66764,Automatic,1,27881
4023,Honda,Jazz1.5 V I DTEC,434699,2015,Mumbai,Diesel,110046,Manual,1,9670
4024,Maruti,ErtigaZDI PLUS SHVS,1135699,2019,Mumbai,Diesel,20385,Manual,1,25263
4025,Maruti,DzireZXI,642799,2017,Mumbai,Petrol,65919,Manual,1,14299
4026,Maruti,DzireVDI,664399,2017,Mumbai,Diesel,60178,Manual,1,14779
4027,Maruti,ErtigaVDI SHVS,842299,2018,Mumbai,Diesel,82508,Manual,1,18736
4028,Maruti,Swift DzireZDI,551099,2015,Mumbai,Diesel,88531,Manual,1,12259
4029,BMW,3 Series320D,759799,2011,Mumbai,Diesel,94256,Automatic,2,16901
4030,Volkswagen,PoloGT TSI,811599,2019,Mumbai,Petrol,35499,Manual,1,18054
4031,Maruti,S CrossALPHA SHVS,970799,2018,Mumbai,Diesel,28363,Manual,1,21595
4032,Maruti,Vitara BrezzaZDI PLUS,1037599,2019,Mumbai,Diesel,20552,Manual,1,23081
4033,Jeep,Compass2.0 SPORT,1226399,2017,Mumbai,Diesel,50853,Manual,1,27281
4034,Hyundai,,1408899,2018,Mumbai,Diesel,30872,,1,31340
4035,Maruti,,1016899,2018,Mumbai,Diesel,38036,,1,22620
4036,Hyundai,Creta1.6 CRDI SX PLUS AUTO,1180799,2017,Mumbai,Diesel,72410,Automatic,1,26266
4037,Jeep,,1520099,2017,Mumbai,Diesel,67410,,1,33814
4038,Maruti,Vitara BrezzaZDI PLUS,927899,2018,Mumbai,Diesel,65553,Manual,1,20641
4039,Volkswagen,,654299,2016,Mumbai,Petrol,68067,,1,14555
4040,Maruti,SwiftVDI,507499,2014,Mumbai,Diesel,78579,Manual,1,11289
4041,Maruti,Wagon R 1.0LXI CNG,265899,2012,Mumbai,Petrol + CNG,88391,Manual,1,5915
4042,Maruti,Swift DzireLDI BS IV,315799,2012,Mumbai,Diesel,96986,Manual,2,7025
4043,Maruti,AltoLXI,154599,2010,Mumbai,Petrol,114882,Manual,1,3439
4044,Honda,Amaze1.5 EXMT I DTEC,334399,2013,Mumbai,Diesel,102171,Manual,2,7439
4045,Maruti,SwiftZDI,580399,2016,Mumbai,Diesel,82420,Manual,1,12911
4046,Hyundai,VENUE1.0 TURBO GDI SX+ AT,1076499,2019,Mumbai,Petrol,18651,Automatic,1,23946
4047,Maruti,SwiftVDI,424399,2014,Mumbai,Diesel,87227,Manual,1,9441
4048,Tata,,1470499,2019,Mumbai,Diesel,16321,,1,32710
4049,Tata,HexaVaricor 400 XTA,1353799,2018,Mumbai,Diesel,49921,Automatic,1,30115
4050,Toyota,Corolla AltisVL AT,1182199,2016,Mumbai,Petrol,40705,Automatic,1,26297
4051,Hyundai,Creta1.6 SX PLUS AUTO PETROL,974899,2016,Mumbai,Petrol,22041,Automatic,1,21686
4052,Renault,KwidRXT,244999,2016,Mumbai,Petrol,107578,Manual,1,5450
4053,Chevrolet,BeatLT DIESEL,154699,2012,Mumbai,Diesel,185927,Manual,1,3441
4054,Maruti,ErtigaZDI PLUS SHVS,931199,2017,Mumbai,Diesel,60669,Manual,1,20714
4055,Maruti,Wagon R 1.0VXI,337899,2015,Mumbai,Petrol,70814,Manual,1,7516
4056,Maruti,Swift DzireVXI 1.2 BS IV,441799,2014,Mumbai,Petrol,72771,Manual,2,9828
4057,Ford,Figo1.4 ZXI DURATORQ,215699,2011,Mumbai,Diesel,105505,Manual,1,4798
4058,Maruti,Vitara BrezzaZDI PLUS,831699,2017,Mumbai,Diesel,77049,Manual,1,18501
4059,Maruti,Swift DzireVDI BS IV,398799,2012,Mumbai,Diesel,102985,Manual,2,8871
4060,Toyota,Innova Crysta2.8 ZX AT 7 STR,1869599,2018,Mumbai,Diesel,52726,Automatic,1,41588
4061,Volkswagen,JettaTRENDLINE 2.0L TDI,414299,2011,Mumbai,Diesel,137022,Manual,1,9216
4062,Maruti,Wagon R 1.0LXI CNG,350299,2015,Mumbai,Petrol + CNG,79847,Manual,1,7792
4063,Maruti,Swift DzireVXI,219799,2010,Mumbai,Petrol,106567,Manual,3,4889
4064,Jeep,CompassLIMITED 1.4 AT,1460899,2017,Mumbai,Petrol,73309,Automatic,1,32497
4065,Maruti,CelerioVXI,353899,2014,Mumbai,Petrol,99942,Manual,1,7872
4066,Volkswagen,PoloHIGHLINE 1.6L PETROL,297299,2011,Mumbai,Petrol,105718,Manual,1,6613
4067,Maruti,A StarVXI,235099,2009,Mumbai,Petrol,94036,Manual,1,5230
4068,Toyota,Corolla AltisVL AT,1012899,2015,Mumbai,Petrol,50867,Automatic,2,22531
4069,Maruti,Wagon R 1.0LXI,225299,2011,Mumbai,Petrol,117927,Manual,1,5012
4070,Honda,Accord2.4 MT,281799,2008,Mumbai,Petrol,108501,Manual,1,6268
4071,Maruti,RitzVDI,316199,2012,Mumbai,Diesel,109285,Manual,1,7034
4072,Mercedes,Benz CLA ClassCLA 200 CDI SPORT,1889199,2015,Mumbai,Diesel,73412,Manual,2,42024
4073,Maruti,RitzVDI,300399,2012,Mumbai,Diesel,104517,Manual,1,6682
4074,Toyota,Corolla AltisVL AT,1017499,2014,Mumbai,Petrol,60481,Automatic,1,22634
4075,Hyundai,VernaFLUIDIC 1.6 SX VTVT,507799,2014,Mumbai,Petrol,88958,Manual,1,11296
4076,Ford,Figo1.4 TITANIUM DURATORQ,252799,2011,Mumbai,Diesel,121729,Manual,1,5623
4077,Ford,,1014399,2019,Mumbai,Petrol,9675,,1,22565
4078,Tata,NEXONXMA 1.5,940499,2019,Mumbai,Diesel,50055,Manual,1,20921
4079,Maruti,SwiftVDI ABS,469699,2015,Mumbai,Diesel,98926,Manual,1,10448
4080,Maruti,Swift DzireVXI 1.2 BS IV,465099,2015,Mumbai,Petrol,95653,Manual,1,10346
4081,Mahindra,TUV300T8,643099,2016,Mumbai,Diesel,87550,Manual,2,14305
4082,Maruti,BalenoZETA DDIS 190,569399,2017,Mumbai,Diesel,100623,Manual,1,12666
4083,Mahindra,XUV500W8 FWD,772999,2013,Mumbai,Diesel,81518,Manual,3,17195
4084,Mahindra,XUV500W6 AT,1110599,2016,Mumbai,Diesel,49128,Automatic,1,24705
4085,Maruti,CiazZDI+,569799,2015,Mumbai,Diesel,102534,Manual,1,12675
4086,Honda,Amaze1.2 SMT I VTEC,406399,2013,Mumbai,Petrol,105820,Manual,1,9040
4087,Maruti,Swift DzireVDI ABS,531999,2015,Mumbai,Diesel,111167,Manual,2,11834
4088,Volkswagen,PoloHIGHLINE1.5L DIESEL,451499,2015,Mumbai,Diesel,102753,Manual,1,10043
4089,Maruti,SwiftVDI,360099,2011,Mumbai,Diesel,181733,Manual,1,8010
4090,Maruti,Wagon R 1.0VXI,349499,2014,Mumbai,Petrol,137757,Manual,1,7774
4091,Hyundai,Creta1.6 SX PLUS AUTO PETROL,993099,2016,Mumbai,Petrol,53817,Automatic,1,22091
4092,Maruti,SwiftVDI ABS,539599,2015,Mumbai,Diesel,107384,Manual,1,12003
4093,Maruti,Swift DzireVXI 1.2 BS IV,505299,2015,Mumbai,Petrol,91414,Manual,1,11240
4094,Honda,CityVX MT PETROL,585599,2015,Mumbai,Petrol,96336,Manual,1,13026
4095,Tata,HexaVaricor 400 XTA,1048099,2017,Mumbai,Diesel,103863,Automatic,1,23314
4096,Maruti,Swift DzireVDI BS IV,415599,2012,Mumbai,Diesel,133678,Manual,1,9245
4097,Maruti,SwiftVDI,295299,2010,Mumbai,Diesel,138352,Manual,1,6569
4098,Maruti,SwiftVDI,373699,2013,Mumbai,Diesel,128399,Manual,1,8313
4099,Hyundai,Grand i10ASTA 1.2 AT VTVT,428899,2015,Mumbai,Petrol,114840,Automatic,1,9541
4100,Maruti,BalenoALPHA DDIS 190,593699,2016,Mumbai,Diesel,92601,Manual,1,13207
4101,Hyundai,i20MAGNA O 1.2,276199,2011,Mumbai,Petrol,123568,Manual,2,6144
4102,Maruti,Swift DzireVDI BS IV,496699,2013,Mumbai,Diesel,84797,Manual,1,11049
4103,Maruti,Wagon R 1.0LXI,312599,2015,Mumbai,Petrol,88026,Manual,1,6954
4104,Maruti,Swift DzireVDI BS IV,270099,2010,Mumbai,Diesel,160205,Manual,2,6008
4105,Maruti,Vitara BrezzaZDI + AMT,948799,2019,Mumbai,Diesel,69729,Automatic,1,21106
4106,Maruti,RitzLDI,208599,2011,Mumbai,Diesel,143702,Manual,2,4640
4107,Mahindra,XUV500W8 FWD,753699,2014,Mumbai,Diesel,85129,Manual,2,16766
4108,Maruti,CiazZDI SHVS,620099,2015,Mumbai,Diesel,123174,Manual,2,13794
4109,Maruti,RitzVXI BS IV,405499,2013,Mumbai,Petrol,83185,Manual,1,9020
4110,Maruti,Vitara BrezzaVDI AMT,872386,2019,Mumbai,Diesel,66990,Manual,1,19406
4111,Renault,Duster85 PS RXL,433199,2013,Mumbai,Diesel,118398,Manual,1,9636
4112,Maruti,CelerioVXI CNG,350199,2015,Mumbai,Petrol + CNG,122289,Manual,2,7790
4113,BMW,3 Series320D,1220799,2013,Mumbai,Diesel,53156,Automatic,1,27156
4114,Honda,CityV MT PETROL,524599,2015,Mumbai,Petrol,122135,Manual,1,11669
4115,Honda,Amaze1.5 SX MT I DTEC,341899,2014,Mumbai,Diesel,113188,Manual,1,7605
4116,Volkswagen,VentoTRENDLINE PETROL,235999,2011,Mumbai,Petrol,152770,Manual,3,5250
4117,Mercedes,Benz C ClassC220 CDI GRAND EDITION,1424099,2014,Mumbai,Diesel,83460,Automatic,1,31678
4118,Honda,CityV MT DIESEL,515599,2014,Mumbai,Diesel,101866,Manual,2,11469
4119,Maruti,Swift DzireVDI BS IV,430599,2012,Mumbai,Diesel,136000,Manual,1,9578
4120,Maruti,SwiftVDI,329099,2011,Mumbai,Diesel,156138,Manual,1,7321
4121,Maruti,SwiftVXI,388799,2014,Mumbai,Petrol,117914,Manual,1,8649
4122,Maruti,Swift DzireVXI 1.2 BS IV,398399,2013,Mumbai,Petrol + CNG,126817,Manual,1,8862
4123,Skoda,Rapid1.5 TDI MT ELEGANCE,442299,2015,Mumbai,Diesel,109203,Manual,2,9839
4124,Maruti,DzireZXI AMT,602599,2017,Mumbai,Petrol,116512,Automatic,1,13404
